sfh.sfr,stellar.m_star
2.6236960983216155e-15,6.794481635069926e-07
1.6100390395368136e-15,5.978682766954208e-07
9.654444160680251e-16,4.6129168084915495e-07
1.1569547218944666e-15,4.463127873265452e-07
2.6478076510554245e-15,4.0287514967388946e-07
6.847788849469493e-16,3.2808796827408155e-07
2.2175015088815037e-15,5.683430242675205e-07
2.261051291677834e-15,1.4579902903444519e-06
9.640656993419548e-16,4.6283835489440024e-07
8.226109528280519e-16,2.2909848509393414e-07
1.9085314948469223e-15,1.2473953605009137e-06
1.4980745353974465e-15,4.5567319553871634e-07
7.906452553510927e-16,2.0785754786129016e-07
6.721573927079234e-16,8.797118809090868e-07
2.634780024068236e-15,4.837350716500625e-07
1.2873486515993127e-15,5.147697783684678e-07
1.2545853265685949e-15,4.0315925846796747e-07
1.2848976271728133e-15,5.00222601910938e-07
1.6729536351922017e-15,1.1110140085800018e-06
1.902551098475667e-15,8.82190083251034e-07
1.999362571706266e-15,1.0073164594343843e-06
1.681331068182417e-15,4.892021140187695e-07
1.1101539969664594e-15,5.160599244418428e-07
3.957457091095334e-16,1.3715151195322685e-07
1.0234625183922295e-15,8.070051813143621e-07
9.964826362020792e-16,5.411871917178195e-07
2.3995923665750574e-15,1.3487165599623172e-06
1.7628026822035065e-15,4.138150489969055e-07
1.6197015774432582e-15,6.284435902221217e-07
1.3965804749478798e-15,6.395674968079366e-07
1.4286652256231345e-15,5.463441280816727e-07
7.519060758412949e-16,3.5282214537360766e-07
2.5959857192692022e-15,8.333312564694841e-07
2.1976095438413616e-15,2.3021914208725013e-07
1.0469129888145333e-15,4.7126634150018293e-07
6.691594601587306e-16,2.777700489866527e-07
1.6492692651484557e-15,6.49320649179537e-07
7.605840684783003e-16,3.1049872590158427e-07
1.4067567417380542e-15,8.677569784067384e-07
6.795212864463048e-16,2.4163994903525024e-07
1.4937522434987206e-15,6.450485516873564e-07
1.1514702156891094e-15,6.431797786178011e-07
1.3402766366636534e-15,1.0086019769481457e-06
1.4537098848646225e-15,5.573532585433601e-07
1.2800316799752995e-15,8.114466975275035e-07
2.4794635199180957e-15,5.350338220849628e-07
5.368193175699434e-16,2.29800566307746e-06
4.821362421696466e-15,9.88627470780694e-07
1.0552194053957742e-15,8.48769818374544e-07
7.958404242848975e-16,2.1552768945621672e-07
1.7709807711535516e-15,4.821612644882136e-07
1.969845322545378e-15,8.933960466203433e-07
9.515401929100066e-16,9.282302032476145e-07
6.875712206473157e-16,4.3143197982803206e-07
1.7967921319970347e-15,5.850296200825491e-07
1.3092963418881292e-15,2.3490118456171352e-07
9.464215823363753e-16,3.976166394456228e-07
9.81557713589397e-16,4.3131581471811796e-07
1.0810161144860028e-15,3.2909182918562045e-07
2.3788284898911067e-15,1.2128752298383935e-06
1.1679765578838794e-15,2.3547281962409593e-07
6.56344599145819e-16,3.541161368972832e-07
8.67169774029559e-16,3.3832351352503275e-07
1.5224134436213e-15,2.1184467689134274e-06
2.326294854543818e-15,8.848929483100991e-07
5.644081358079954e-16,1.8498797894691143e-07
1.8636765176883194e-15,5.156316509754585e-07
1.6760852699568563e-15,8.950606207882779e-07
1.6425539295147455e-15,4.836235227188475e-07
2.3507457446115047e-15,2.003352576379034e-06
1.0113087446291881e-15,4.898481099025248e-07
1.2376322097739152e-15,6.751335541005427e-07
1.967879264135293e-15,1.1525774037083822e-06
1.495405002632896e-15,8.636808141425763e-07
6.282079824911521e-16,2.915994839701649e-07
1.1055218858892519e-15,4.922466382514507e-07
1.2326489115977908e-15,5.370105892549478e-07
1.7027436774510006e-15,1.0495190723126515e-06
1.3513202648781224e-15,6.881548291949705e-07
1.7015457768377345e-15,5.930978090907809e-07
2.3176061253304184e-15,1.0277542762989826e-06
1.3218369242693298e-15,4.300132193548437e-07
5.832023981662719e-16,3.0711694241594255e-07
1.5163666467172583e-15,4.6661532289385736e-07
1.1883158129235238e-15,6.313593859333739e-07
2.7412409936860604e-15,6.251754547035394e-07
3.5017653705381263e-15,8.238576278256553e-07
3.773771311862756e-15,1.3189138717676795e-06
3.7204069926220796e-15,8.451533977418391e-07
1.8076469208153925e-15,4.744192647302789e-07
2.919599499556341e-15,1.09601482268812e-06
3.800936622437515e-15,1.247191103831126e-06
2.852433374693019e-15,7.847076278229067e-07
2.5125581785991513e-15,5.387646561639988e-07
1.6615202455641294e-15,3.3227263312417526e-07
2.631346548713134e-15,7.25050216103111e-07
2.6109605494105123e-15,2.6125426438299293e-07
3.6404236367224425e-15,1.1338960292152704e-06
2.8941179518124487e-15,2.3435319257875164e-06
2.7480597477619917e-15,7.190764324919774e-07
2.5960392930648627e-15,4.870437693394838e-07
2.0581595833819567e-15,4.4415500949255556e-07
1.631757524408146e-15,2.5768435575695437e-07
6.087486484074892e-15,9.33406220633427e-07
2.0344709621634368e-15,4.977048780301129e-07
5.242982456774383e-15,1.3334950137751417e-06
2.010829395027336e-15,5.121751253541442e-07
2.8702951890077836e-15,5.523019192654872e-07
3.3767922414497546e-15,8.38562426856223e-07
3.702762404574047e-15,1.1777210989677858e-06
3.4509515468583614e-15,4.163860886914924e-07
1.3003377379781216e-15,4.491525901559936e-07
2.1937463313995596e-15,4.886467170905809e-07
1.858965896744099e-15,3.931362099719866e-07
5.171906265759135e-15,1.1634043360918186e-06
6.440377373170236e-15,1.3477956809740104e-06
1.5168190869058113e-15,4.6769403631051694e-07
1.4372093348763017e-15,7.396776077101131e-07
1.6129902509550106e-15,3.386456904953817e-07
2.7949661665088425e-15,7.182847759332215e-07
1.7708651406398648e-15,1.079416673244141e-06
3.042216467163249e-15,6.052699514008068e-07
3.4173854995696004e-15,1.063675866424416e-06
5.146673308760925e-15,1.5752513645802755e-06
3.349572196667932e-15,8.079707079703315e-07
4.6118872095640074e-15,6.551915708153779e-07
2.6753992469461074e-15,6.762871573384121e-07
1.3851353038077852e-15,8.989584781489844e-07
4.773086188820452e-15,8.391796698141542e-07
5.142423176934019e-15,1.2528228006383082e-06
2.358012760140973e-15,4.921856669041413e-07
2.012511256425286e-15,4.5337146207636785e-07
4.635839852886507e-15,9.84777690862726e-07
2.795905151170378e-15,5.240545421970482e-07
3.5130448590072524e-15,4.0207669574100527e-07
1.1899111355701926e-15,3.6905381825090457e-07
2.973321302155318e-15,6.968170851690396e-07
1.0581142138430864e-15,3.03390965317051e-07
3.891585505565145e-15,1.5004233571604968e-06
2.0144202345759226e-15,3.629793441024583e-07
1.7293360483023655e-15,7.43888499025648e-07
1.9401846165034765e-15,4.23569696066388e-07
2.8201525684281586e-15,8.296322952786985e-07
3.787114304972773e-15,1.87433051247483e-06
3.0534710292434273e-15,8.616233154176847e-07
3.455206391889224e-15,8.129842979164987e-07
4.3700314466661234e-15,1.520421825308261e-06
1.7859980525647933e-15,5.162677037509936e-07
2.123557642687401e-15,4.32890940979679e-07
7.014496330046523e-15,1.825189316547837e-06
1.2014340514221714e-16,5.45170871450389e-07
2.641302885129287e-16,2.8573759568564106e-07
1.3702382382179207e-16,4.102867343105092e-07
4.1777351158522145e-16,5.739135916798599e-07
1.647497281876146e-16,9.978412642082833e-07
4.0763613925517357e-16,6.892935105141056e-07
1.7909218666817536e-16,6.347771648617469e-07
1.78462222516863e-16,6.10526545873218e-07
5.24404302099671e-16,1.443939515344845e-06
5.799913616349158e-16,2.621572926600548e-06
1.1558442653658342e-16,3.39743975818287e-07
1.8326000410815579e-16,9.457718359278873e-07
1.300330781873981e-16,3.708100283023454e-07
1.5044238087079493e-16,5.267652078849348e-07
3.2965011011190837e-16,1.2096799220252294e-06
1.467099036512174e-16,3.401410555954217e-07
1.8035551732528117e-16,4.431027486468263e-07
1.8722421425754307e-16,6.962853762513308e-07
1.4635170344962318e-16,4.607489084589093e-07
8.99139909711645e-16,3.1636779191662e-06
1.8392159749692913e-16,9.711436396228376e-07
3.917764808063969e-16,6.697131700514033e-07
9.114932136837896e-17,5.204907876877917e-07
2.1728779407078063e-16,4.859410118712351e-07
1.1313730584249754e-15,4.789268197238107e-06
1.4917109612541807e-16,6.834556110211351e-07
1.4829456512384325e-16,2.4073728551140363e-07
3.321009039888763e-16,5.705683081017129e-07
3.1365038676544715e-16,1.0730770331620386e-06
1.2739192979205738e-16,4.3807889213598354e-07
1.2297645225498242e-16,1.1561298003705218e-06
1.4042253487087529e-16,9.757774286676622e-07
1.2581168422063075e-16,3.785607551590529e-07
1.295190974477264e-16,2.835135122677283e-07
1.7176396320299449e-16,4.5692838382691397e-07
4.797481549780025e-16,4.819376454018237e-07
1.3096839046192705e-16,8.130027159960982e-07
1.3629063332285011e-16,9.12002536952617e-07
1.3409543735555792e-16,4.050170214243971e-07
1.0539032243750897e-16,3.053560826853581e-07
2.8824528972352773e-16,5.25038664623368e-07
1.4811104336311097e-16,6.62853122156182e-07
5.773707075957494e-16,1.6191248381738298e-06
9.508735219222714e-17,1.2798310501827285e-06
1.8373645705405077e-16,5.89847227118774e-07
1.9099686842806243e-16,4.721698794336584e-07
1.4635998164245064e-16,5.287654256736698e-07
1.1327995540549808e-15,1.7274134492553692e-06
8.685970132671722e-17,6.321267686007215e-07
6.16658294135301e-16,1.9534310543876535e-06
6.118143066749639e-16,2.729281406457036e-06
4.334169154777072e-16,2.0132479799225795e-06
2.7097549918354557e-16,4.083673165819129e-07
1.0135769908943307e-16,1.1230387528986194e-06
2.143127894281123e-16,4.1305491397494206e-07
2.453552768753933e-16,6.04934121935926e-07
2.258451365486352e-16,6.074313336341347e-07
1.4639269990679325e-16,3.3055524656300795e-07
1.0969706205578193e-16,7.780375753617253e-07
1.9662625272144887e-16,6.958223833681934e-07
1.9319634346396493e-16,4.94206448581222e-07
1.6509327197646217e-16,1.1524335297622385e-06
9.840134664804177e-17,6.144333204050299e-07
2.772099451184896e-16,2.561191108953681e-06
1.1890667774001305e-16,3.698023462453416e-07
1.025044747312777e-16,4.813579920041638e-07
1.598281469034019e-16,3.699417578206289e-07
1.2186823137660238e-16,7.434629453402734e-07
1.0666885929036057e-15,3.523459824543136e-06
4.3512619656265745e-16,7.93547576180697e-07
2.2988311956182714e-16,1.218596833073737e-06
1.3150726935212798e-16,5.388976134176662e-07
2.6351762065497886e-16,1.4587544124956578e-06
1.7496088252611455e-16,7.757233410950305e-07
2.8362156139410287e-16,2.65372997482524e-06
1.9576542521053264e-16,4.772123448862611e-07
8.473626126020664e-17,6.159080196897859e-07
1.7508506114810794e-16,1.2480445867648975e-06
1.2680129450313482e-16,6.24132409463664e-07
1.2688119491436812e-16,1.2908916311582059e-06
2.4307005609132197e-16,7.7262221481538e-07
6.676590909005203e-16,3.2835917319442126e-06
1.5821173038720037e-16,3.742019157007624e-07
1.6842273362013117e-16,3.659874629150537e-07
5.832260494220662e-16,1.5120312358472644e-06
4.691137136416253e-16,1.5890317533403159e-06
1.4133202323366456e-16,5.410278849385224e-07
2.1493692098065956e-15,7.550604704068289e-06
3.125687558654773e-16,1.1661389117291503e-06
1.2759814114616158e-16,3.76173562265737e-07
1.2759888685699033e-16,1.1919395838873133e-06
3.3514502000628756e-16,1.641392650090905e-06
2.8737483054325956e-16,5.601252067120171e-07
1.660397998138705e-16,5.118646661411528e-07
1.0886502320665072e-16,9.92352195337157e-07
1.1428335436195467e-16,6.396196747739745e-07
8.502609747323798e-16,1.910715846534379e-06
1.947325218492299e-16,8.890665592461273e-07
4.1255424257007406e-16,9.430337052280501e-07
1.1562242104925733e-16,6.04156723286711e-07
2.211044537193923e-16,7.140411531856671e-07
2.5503142132905157e-16,5.894896211702555e-07
1.877181277053234e-16,7.236940206979996e-07
1.2072900484654752e-16,8.116779726597671e-07
2.2057690500469527e-16,1.7416241517443592e-06
3.2160869973951004e-16,1.3528768322176108e-06
1.1881317963960293e-16,3.3193391640414086e-07
5.9346643530967e-16,1.2371199509163892e-06
2.0457269566562582e-16,2.5366468189252134e-06
6.168390747017487e-16,2.8015529203302373e-06
1.576426740524491e-16,2.4514733108167695e-07
1.3223369740261143e-16,3.9063293833422625e-07
1.2075150734030215e-16,5.287251149377942e-07
1.5846819879237277e-16,1.5365198106953174e-06
1.058338140122996e-16,5.023205850903996e-07
5.070779413795176e-16,1.7554081404590688e-06
2.1518186642728304e-16,7.776340559402031e-07
3.444994804841197e-16,1.0507679335243562e-06
1.514368987003779e-16,4.847923191733996e-07
1.9967868259251508e-16,3.1457427680733817e-07
2.348370677770276e-15,3.3548563304151178e-06
sfh.sfr,stellar.m_star
6.565749773448577e-16,3.184832707271412e-07
4.713046641209248e-16,3.102488221830503e-07
5.449283265679538e-16,3.5941620715721983e-07
5.479252279876986e-16,3.8061731726680885e-07
8.280506186036379e-16,5.579486132689513e-07
4.62233572866776e-16,2.625479766734505e-07
1.1616922926715559e-15,4.524818175437446e-07
6.891377435382812e-16,4.433492003823946e-07
4.78586870809787e-16,3.4963928413273313e-07
6.46471727506038e-16,5.159876925021781e-07
7.615734248355085e-16,5.012962244283192e-07
8.559619860441741e-16,6.847877322530626e-07
6.437098482126679e-16,2.5452938323569817e-07
8.626781304391943e-16,2.645685180285997e-07
8.219547271612857e-16,2.8396615292525944e-07
6.844956124443599e-16,7.066576496246109e-07
6.479471812141016e-16,7.546588396007809e-07
8.701491906729006e-16,2.650073974466311e-07
4.631911243547333e-16,5.398613697089085e-07
9.771330535226249e-16,7.647883882600534e-07
9.851306049780892e-16,6.820283463935827e-07
9.634750799333783e-16,4.0886770407959946e-07
8.173552684371206e-16,7.814013544743979e-07
9.115759108060147e-16,6.827918326544493e-07
7.730995382730074e-16,3.8294772218595377e-07
9.048903407762107e-16,2.512996955886458e-07
4.743436632000385e-16,3.046044387517599e-07
8.410115879171316e-16,2.5834511002789785e-07
8.927527001095715e-16,5.07304726356461e-07
9.116380850907643e-16,6.745122054818034e-07
9.462140962043355e-16,4.925861387162675e-07
6.943532081985952e-16,3.517305367729227e-07
6.58880087052248e-16,3.6714378479018614e-07
8.099516661881698e-16,7.193138724923991e-07
4.636143655466987e-16,3.646307351134887e-07
1.0562077230581056e-15,4.7014045077399043e-07
9.748845475909728e-16,6.516994474431303e-07
6.148510293952638e-16,3.277127851206206e-07
8.018775554139608e-16,6.144050335062124e-07
1.0776774442895683e-15,1.022121553439534e-06
6.791413154347625e-16,3.6632900020554705e-07
6.653517324195631e-16,3.128622004855343e-07
8.897167670379902e-16,7.983585435494126e-07
7.472852599504768e-16,6.12877721918779e-07
1.0450826253605723e-15,4.90259675996142e-07
1.35194340735473e-15,2.4228867782871215e-07
6.736647737525763e-16,2.788675948798864e-07
6.521704103664534e-16,4.231422743843107e-07
7.648216589983664e-16,4.971166096552528e-07
1.0505065282523666e-15,2.944778009241869e-07
6.419152167420646e-16,5.664284575788485e-07
7.438680340316509e-16,3.837871913285387e-07
8.09209067159392e-16,4.594687857565329e-07
6.905820409330283e-16,4.2162023135037124e-07
8.87716325713388e-16,7.11529282294103e-07
5.621038235378004e-16,4.391479152072303e-07
4.239741755374996e-16,3.8267260611961085e-07
7.116585292970073e-16,5.622960766731403e-07
7.630536013251724e-16,5.464182838051533e-07
8.872689830439543e-16,2.7914647444460593e-07
5.529650590961264e-16,3.282971626230634e-07
4.984926727341432e-16,6.829796863320828e-07
6.022101013393627e-16,3.2173292203433477e-07
1.0318502838077467e-15,4.3365288627321234e-07
1.2043445327127668e-15,5.361244588447143e-07
7.69190005014818e-16,3.5559892549653294e-07
4.851780907365352e-16,4.3890943128451737e-07
6.694550670928984e-16,3.854533185242582e-07
2.9781767289525264e-15,5.856409113761827e-07
5.168644388307907e-16,2.3163626692938002e-07
1.258979441349594e-15,3.263862743497208e-07
4.347497252111661e-16,9.029670751367476e-07
1.0271566038819158e-15,4.4325454800394726e-07
7.07866730292069e-16,4.889147485314177e-07
7.186919848240382e-16,4.4824406636706705e-07
1.9229165201304574e-15,5.202067592983687e-07
1.2362573629930268e-15,6.232444466703719e-07
1.4541124541231523e-15,2.5522763886127284e-07
7.347684151494633e-16,3.9309124898892903e-07
7.643357562019719e-16,3.569581883679545e-07
6.280811635235282e-16,4.998088344673014e-07
4.027192457689014e-16,5.230389133140164e-07
1.9908926831317847e-15,4.2161808320236874e-07
6.400890957177628e-16,3.077100986250098e-07
3.3768148905012156e-16,2.951083687092445e-07
4.475160949534372e-16,5.783059342620622e-07
6.547017570145286e-16,3.5717194094060336e-07
6.734964044249664e-16,4.919877751224687e-07
9.03590853031167e-16,6.042250606006301e-07
6.664125159887615e-16,2.540847763176584e-07
9.249165307372569e-16,6.81990559340277e-07
1.0701164506398845e-15,2.8654469081554655e-07
8.421857708805281e-16,6.243175168345158e-07
5.433423430095425e-16,5.195827347845389e-07
4.781260595872686e-16,4.157505975205329e-07
6.125422789635137e-16,2.1979193763441997e-07
1.081695784439749e-15,8.854830936900859e-07
1.2935848287599141e-15,8.87395953680965e-07
7.321549365062485e-16,6.466698739324389e-07
6.075456285564602e-16,2.903104153392356e-07
7.011542849180996e-16,4.2746393340665005e-07
8.134503727867279e-16,5.445444089327483e-07
6.757153212582037e-16,4.622622903148318e-07
5.751226021063754e-16,2.3063120973121486e-07
7.512983815266224e-16,5.110599271762505e-07
9.767704014764522e-16,4.1908823697040243e-07
8.064667356963765e-16,5.958676871777427e-07
8.288077176141788e-16,6.354943068967536e-07
5.027014289198736e-16,3.901781049437613e-07
5.441845997636219e-16,2.989082021778022e-07
4.445504088545084e-16,4.270179752803132e-07
5.907425234746909e-16,2.881188642240168e-07
7.815258805728781e-16,4.9537077985243e-07
1.128887833890392e-15,6.639955282105665e-07
5.22196704673845e-16,4.146209902599229e-07
7.362167600609666e-16,4.922827194547644e-07
9.775189605614035e-16,6.507550746331454e-07
7.716228039347716e-16,2.3239205718707406e-07
7.87374195842924e-16,4.932870926570198e-07
4.66893197391335e-16,5.191557343013029e-07
7.689762877397434e-16,3.129031092349963e-07
7.253667241395856e-16,3.9015033968862555e-07
8.558006379916263e-16,8.170071979733764e-07
4.561623387407033e-16,3.3974972096994796e-07
7.827137086698266e-16,3.738284152481282e-07
