tau_main,age_main,tau_burst,f_burst,age_burst,E_BV_lines,deep_nebular.logU,deep_nebular.log_O_H,deep_nebular.Age,sfr_A,normalise,E_BV_factor,uv_bump_wavelength,uv_bump_width,uv_bump_amplitude,powerlaw_slope,Ext_law_emission_lines,Rv,imf,metallicity,qpah,umin,alpha,gamma,separation_age,deep_nebular.f_esc,deep_nebular.f_dust,deep_nebular.geometrical_factor,deep_nebular.HbFrac,deep_nebular.log_N_O,deep_nebular.lines_width,deep_nebular.emission,redshift,filters,zgas,ne,beta_calz94,D4000,IRX,EW_lines,luminosity_filters,colours_filters
1513.9121301833234,1560.1282192628114,4723.839948582922,0.1867191611404157,98.69846795598764,1.6795770321219679,0.9958425214447446,-2.0388865156240303,5.834825626780032,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1500.0000320924146,1491.9108282442285,5720.491181711156,0.19715678258724395,11.173900089806509,0.04994883944177397,0.9924304033097632,-2.1149732647522352,1.1008706518574938,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2999.570078925175,9128.096479869177,8788.58079919653,0.014852793024538236,11.179490234179127,0.32374800016394234,0.8141880577418321,-2.0013022269418625,3.2604785527993614,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2994.490513115832,8643.824356188736,9996.498298777065,0.048615317333719515,81.16535581791162,0.14474374349880037,0.8068682463751179,-2.036331569692252,5.051263712909357,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2015.6193271607572,5029.31319196956,8634.270042746293,0.1999949094283375,83.75999910741345,0.5289785519652719,-1.0886533037910398,-2.000000001517297,5.9418512929029506,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2500.3782775873506,9784.20264002206,8911.09369326742,0.1909829786443562,96.44575139268457,0.2720781992058965,0.14075021318849945,-2.0630650411019373,2.463565414090426,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2999.9989031072387,8663.00547254872,6068.739238891254,0.1736673701831729,91.75365258010987,0.3087558488396873,0.8284353187857767,-2.0669680016831617,3.1144459238177253,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2407.4837740703124,3050.671294887721,3480.9293618203237,0.119487241113807,85.3916293631473,0.4235059573326949,0.9182526626400185,-2.065229889945692,5.2522510113818734,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2846.6196641622164,1785.9687844044056,1273.182776627751,0.0011035210483547608,57.10561333107371,1.0401300749364495,0.8908929818462223,-2.078599216635557,3.1651319494192753,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2169.235732995938,1079.2600248745366,2573.9225724099015,0.0656619146822208,87.16642697924986,0.6995873594754329,0.6968406390408906,-2.0654650437820226,5.649177404685653,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2209.8432536484643,7922.990383949605,103.66383428212976,0.1990300676012518,96.17664819041072,0.18806035973031943,-0.09472210956963201,-2.314274345917628,2.815637697309518,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2320.4764379716785,1076.2524167847969,924.7933614066333,0.13801895736445013,33.27990272437961,0.7731188340100053,0.8550815087159486,-2.282318526048784,1.218896111751902,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2414.4827578166814,2637.7010324207677,655.9936747572683,0.0958678520050833,85.70082627263612,1.4309709070441288,0.7849830720251173,-2.056983901016376,4.176854453083815,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2957.927726927698,1100.7665307346433,9466.044872616283,0.19737705348320003,75.29766523258533,0.29678862317482224,0.5365732614681857,-2.0978973649027206,3.7136265028554534,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2995.285492805512,9743.118882065452,4949.713808897154,0.16612361950269247,93.59280936971828,0.3255470951147159,-1.750559611549106,-2.0000035331443127,1.3940106667875396,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2918.985665107857,1068.635362627896,292.05773356491954,0.060671729619032194,73.92745346711817,0.1934630650981659,0.908008232469064,-2.017576381028769,5.969554157420885,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2948.0890338875206,7500.87269778267,958.3268178970793,0.19870830727248648,68.77609022980376,0.8771729601072997,-0.5782413640044006,-2.00554019289342,1.8123010953371192,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2990.474617218679,1121.1054513811378,9989.392916387547,0.004872046927236917,33.579319152318504,0.04629484066435374,-0.3649901051188942,-2.3531092118700547,5.794441790912678,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1514.435117119377,6113.925328282618,7001.6761017167,0.10374273262382627,78.19058591692047,1.1314711737410255,-0.5010806617977943,-2.012448749600789,4.4081519075449505,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1698.4558943885518,9810.52838115997,3817.269337224292,0.13704469527076124,99.26361953439883,0.5988460224962027,0.8885268080059379,-3.548524854133607,3.6319971667369986,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1942.3189208984156,2087.9384119735787,8664.549554200525,0.050550098977429875,54.39353814519752,0.16705595247728455,0.7766888491513287,-2.090052359946614,4.991234404697092,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1830.7387152407218,8492.35342637862,9943.421312692064,0.07568537292780282,97.41092663821902,0.3281664205283865,0.1429927405938196,-4.561466529843805,5.523781277996312,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2972.6320499024696,5815.076138912269,5146.90463957578,0.02280965069959376,49.09402943758184,0.3938944151917392,0.9741979310076936,-2.0286647840773044,2.8711392945618357,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1694.4331530617994,3212.0592428652117,2761.709997578975,0.037995804073983175,97.83627970254301,0.2322801507019141,0.9780628459479184,-2.020250655716346,4.194719414755888,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2052.8844024720806,3744.9150984337484,9029.88250642901,0.11385398087772619,90.42501853111787,0.8382973401608682,0.9218217458502669,-2.0125133474588575,5.80618756577885,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2722.4857731576712,9760.900962973988,8932.024447715723,0.17410367016138514,78.41507533982606,0.8807460162413527,0.6664771829652909,-2.0658824802389537,5.635349139595348,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1949.3307604202914,5151.967697039929,7826.4718199286335,0.004465976828267548,84.12204503298183,0.8142138659872615,0.6413762699179957,-2.0006715946931957,4.916633947741113,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2999.9999992537237,1024.163774365994,6354.55736902983,0.0001594816827389378,98.38590848801624,0.05178114940908807,0.8657016385101649,-2.1033362930969437,1.028708610138941,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2997.695364462694,8061.59367427498,3199.261264714769,0.19999698545279648,11.356320009340465,0.42429610317104927,0.6922947335897291,-2.000239195787846,5.2111204715419035,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1505.2929040344093,1002.8631357998311,936.7455287489302,0.10111112725096087,36.13843883909647,1.7542682286483993,0.5396367500999284,-2.0059484747482474,5.85124514183318,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2984.495735532896,8543.985126848804,187.12262833732893,0.1702609329662053,53.476482477667034,0.04476292606088972,0.9080943853567102,-2.0000077077752443,4.295370187624519,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2979.1806431413097,9656.2582581352,6073.762010220489,0.17610315810531793,60.988695005960935,0.6181244474717587,0.3077857453810342,-2.0002250566562974,3.4024685247996787,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2557.2894046840106,2794.820257831412,3519.816175901291,0.034565147836510046,45.28127286315307,0.25666257526387115,-0.6150670661299111,-2.295731824766275,1.9795678056975756,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1888.0427888980532,1950.363015409801,8671.659784110254,0.1128530304614403,99.63586574788394,0.13802797246435983,0.6042779189296554,-2.0419870659744945,1.3129908015808196,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2984.2552514312183,7774.223347937356,7730.168690272334,0.14893697964078462,86.04358427663311,0.07216455328317672,0.9983489437233833,-2.0728067198560987,4.965790415321553,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2987.806802587852,2363.8712841362476,8151.098887699638,0.0689239818710248,56.12270680222182,0.2504868446502799,0.823361494032144,-2.0033333067586816,5.623571375447438,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2929.2266479405203,1643.637390558839,4856.345734451236,0.15504297034765374,11.134799105529865,0.31499577508552146,-1.7315510009630684,-2.000134993618074,5.452901196176809,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1580.4573781384897,7339.365230756347,6241.647465942733,0.1976240310010763,73.75202788516373,0.2873117487497454,0.7696393499990446,-2.0000303332258005,4.00729104013143,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2928.419088098782,1401.7310544859592,5804.371313564637,0.020017183049502396,92.9354689593419,0.8050176146403967,0.6519469894156535,-2.0975598089199625,3.0032175148607276,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1885.3399637159746,6904.318677223673,6131.093652629686,0.07663755603019883,95.53210722879587,0.5599803095252707,0.5350414473475718,-2.000040542564764,5.956744176235449,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2357.4299495595046,3086.1547189049325,9138.530883381398,0.031025719713906996,57.08208672649256,0.21633586813001138,-0.3847195425130798,-2.0077234225235685,4.666619539034189,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2948.971133278671,1093.4845566699587,7105.756205603715,0.19458831674490942,97.49846088287134,0.12723474355495767,0.999918680503372,-2.000012476315693,4.767788699158136,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2995.297022274954,7693.146283965676,8291.353204409377,0.19917532500555193,90.61419400647395,0.03738447306560144,0.8225577877101169,-2.020223597633338,5.453494394080234,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2936.3342296015667,8939.55203019331,3550.5134263939754,0.14120139958637393,16.787219160394244,0.24351031668480405,0.5964393288120102,-2.002410316825836,4.052817982570791,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1500.0022398557624,6607.116253315626,9801.132973497475,0.15368181675746706,83.57171144544395,0.9672095163377872,0.8335185982757065,-2.110755097953897,4.7295162015236745,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2998.461121169289,1792.2360540796362,6012.091154007734,0.17778045982090876,54.59021250307677,0.8727236074727027,0.8613732752723378,-2.0748383001015043,3.801845264114352,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2994.0227910531326,1150.9354152993656,2096.1119563757047,0.19600150876497272,86.94448565777523,0.47463680694497734,0.9207363661133999,-2.1602801473274,3.444220812892512,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2996.923885731825,1991.3236326372971,6587.8334610225,0.19569978936139482,72.69246941834234,0.852197226715627,0.07648986872009433,-2.0052324996019157,1.6095070139410872,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2948.9849658471394,8570.804857291705,370.17354401443845,0.19212628750813948,98.24232195048553,0.5021491611181808,0.9066203198549355,-2.0000023641862668,5.191469254506782,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1883.6769684823694,9469.717438455327,8804.696828580178,0.182706377496549,63.37397857510127,0.6030536822039425,0.9685997468819546,-2.0023429595698596,2.175972438620142,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2444.847098568463,9205.228777280074,9290.794001855627,0.03394527396507813,99.89991950101403,0.6560643941108264,0.9722823066990035,-2.000310574094142,5.975113555107159,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2491.5002684055507,3389.0443713174554,2382.727289730893,0.14648781188614515,64.07586420562545,0.5391793891236722,0.9985282836871052,-2.0884765892486516,4.280770221382278,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2099.5673496844315,3617.348928941985,7782.4202839060945,0.1533276977786761,48.74219686791627,1.5246482162421282,0.9335358673453757,-2.000001727445316,1.9560604018683057,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
3000.0,1713.1084464096184,8806.889395412138,0.05655296795159115,92.36900411853794,1.1638676666723007,0.9763436208359745,-4.3903204980090464,4.227282473306937,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2147.4783678688527,2930.9092586194693,6538.620829177855,0.048515818112225856,83.96912132958082,0.6651529427017111,-1.756780074051525,-3.1903793670549714,5.864775050656267,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1559.016564947992,9940.543027315367,9970.805157932153,0.08859529428101494,42.379058681237,0.8835588950491764,0.5406123630036739,-2.066587232805294,1.4494201820715276,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2999.020058763287,4515.468100481929,7440.213207284587,0.036716278880395026,25.469362025849406,0.3969302393387255,0.9674338182030437,-2.1212799069876267,1.1735202473081747,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2950.445449992812,9527.659304317354,1221.4654558101574,0.1524494540797331,88.04033598647344,0.7609611645304177,0.8965522022861735,-2.0152325241625615,1.2169313907508057,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2983.9135406583887,5069.69793455133,2821.7809101168023,0.10631216117430071,93.63890747464423,0.7945302674119097,-0.9034036647366466,-2.4649424040975636,3.2932100358122054,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
